volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
1028|Mrs.Elverton,1865,1865,0,1865,f,,0.9999999999999993,0.544139851512,1,1,"Southworth, Emma Dorothy Eliza Nevitte,",Allworth Abbey,f
10294|HelenTalboys,1862,1862,0,1862,f,,0.9999999999999996,0.58311458285,1,1,"Mrs. Maxwell, M. E. Braddon,",Lady Audley's secret,f
10295|Smith,1879,1879,0,1879,m,,1.0000000000000004,0.487310436742,0,1,"Peard, Frances Mary,",Cartouche,m
10303|Turner,1865,1865,0,1865,m,,0.9999999999999998,0.448152034769,0,1,"Leslie, Madeline,","The two homes, or, Earning and spending",m
10303|William,1865,1865,0,1865,m,,0.9999999999999996,0.640564643299,0,1,"Leslie, Madeline,","The two homes, or, Earning and spending",m
10314|Lucy,1867,1867,0,1867,f,,0.9999999999999996,0.516567254363,1,1,"Lee, Holme,",Mr. Wynyard's ward,f
10314|Mrs.Featherston,1867,1867,0,1867,f,,0.9999999999999997,0.521113143498,1,1,"Lee, Holme,",Mr. Wynyard's ward,f
10319|Aytoun,1874,1874,0,1874,f,,1.000000000000001,0.487434500164,1,1,"Walford, Lucy Bethia,",Mr. Smith,f
10325|Mr.Margold,1842,1842,0,1842,m,,1.0000000000000002,0.48242953395,0,1,"Kirkland, Caroline M. (Caroline Matilda),",Forest life,m
1032|Dr.Sherlock,1847,1847,0,1847,m,,1.0000000000000002,0.569180042866,0,1,"Thomson, A. T., Mrs.,",Memoirs of Viscountess Sundon,m
1032|Louisa,1847,1847,0,1847,f,,1.0000000000000002,0.588319594386,1,1,"Thomson, A. T., Mrs.,",Memoirs of Viscountess Sundon,f
10331|Mrs.Cryke,1869,1869,0,1869,f,,0.9999999999999979,0.528327799649,1,1,"Whitney, A. D. T. (Adeline Dutton Train),",Hitherto,f
10418|Delphine,1869,1869,0,1869,f,,1.0000000000000004,0.563727308115,1,1,"Bölte, Amely,",Madame de Staël;,f
10433|MademoiselleMelanie,1865,1865,0,1865,f,,0.9999999999999984,0.462750466449,1,1,"Ritchie, Anna Cora Ogden Mowatt,",Fairy fingers,f
10448|Springer,1810,1810,0,1810,m,,1.0,0.492426668515,0,1,"Madame Cottin, (Sophie),",Elizabeth,m
10449|MissHobbs,1895,1895,0,1895,f,,1.0,0.663041187052,1,1,"Sherwood, Margaret Pollock,",An experiment in altruism,f
10451|Matilda,1810,1810,0,1810,f,,1.0000000000000067,0.576402862812,1,1,"Madame Cottin, (Sophie),",The Saracen;,f
1045|Madge,1878,1878,0,1878,f,,1.0000000000000002,0.522596580242,1,1,"Mason, James, Mrs.",All about Edith,f
10471|DeVallance*,1813,1813,0,1813,m,,1.0000000000000027,0.429315544472,0,1,"Mrs. West, (Jane),",The loyalists,m
10505|Paul,1871,1871,0,1871,m,,0.9999999999999996,0.398067644329,0,1,"Macquoid, Katharine S. (Katharine Sarah),",Rookstone,m
10519|Louise,1881,1881,0,1881,f,,0.9999999999999993,0.638532717629,1,1,"Catherwood, Mary Hartwell,",Craque ... ... O'Doom,f
10561|Venus,1854,1854,0,1854,f,,0.9999999999999997,0.634675681834,1,1,"(Marie-Catherine), Aulnoy, Madame d'",[Fairy Tales,f
10568|FatherAntonio,1862,1862,0,1862,m,,0.9999999999999992,0.451786422487,0,1,"Stowe, Harriet Beecher",Agnes of Sorrento,m
10578|Matilda,1833,1833,0,1833,f,,0.999999999999997,0.677642155404,1,1,"Roche, Regina Maria,",The maid of the hamlet;,f
10581|Helena,1841,1841,0,1841,f,,1.0000000000000002,0.749688460992,1,1,"Mrs. Gore, (Catherine Grace Frances),","Cecil: or, The adventures of a coxcomb;",f
10597|Jim,1852,1852,0,1852,m,,1.0000000000000004,0.533967651308,0,1,"Rush, Caroline E.","The North and South, or, Slavery and its contrasts",m
10609|Jane,1847,1847,0,1847,f,,0.9999999999999998,0.534074563909,1,1,"Mrs. Thayer, J.,","The vacation, or, Mrs. Stanley and her children",f
10610|Bagdemagus,1888,1888,0,1888,m,,0.9999999999999996,0.402568342597,0,1,"Livingston, Margaret Vere F. (Margaret Vere Farrington),",Tales of King Arthur and his knights of the Round table,m
1061|Johnny,1894,1894,0,1894,m,,0.9999999999999996,0.337460346782,0,1,"Jewett, Sarah Orne,","A native of Winby, and other tales",m
1061|Mrs.Dow,1894,1894,0,1894,f,,0.9999999999999993,0.68752165051,1,1,"Jewett, Sarah Orne,","A native of Winby, and other tales",f
10724|Blanche,1853,1853,0,1853,f,,0.9999999999999999,0.727997719228,1,1,"Hentz, Caroline Lee,","Wild Jack; or, The stolen child: and other stories",f
10724|Elsie,1853,1853,0,1853,f,,0.9999999999999984,0.605854219198,1,1,"Hentz, Caroline Lee,","Wild Jack; or, The stolen child: and other stories",f
10724|Mrs.Chandler,1853,1853,0,1853,f,,0.9999999999999998,0.769176212032,1,1,"Hentz, Caroline Lee,","Wild Jack; or, The stolen child: and other stories",f
10728|George,1871,1871,0,1871,m,,0.999999999999999,0.605756742691,0,1,"Harrison, Jennie,",The old back room,m
10736|Fred,1865,1865,0,1865,m,,1.0000000000000007,0.460140245258,0,1,"Berkley, Cora.","The Hamiltons, or, Sunshine in storm",m
1073|Antonia,1897,1897,0,1897,f,,1.0000000000000002,0.513496040474,1,1,"Balzac, Honoré de,",The unconscious mummers =,f
1074|Ali,1897,1897,0,1897,m,,0.9999999999999996,0.360278046319,0,1,"Balzac, Honoré de,",A marriage settlement =,m
10774|PeterdeGroodt,1896,1896,0,1896,m,,1.0000000000000007,0.439806845594,0,1,"Irving, Washington,","Bracebridge Hall, or, The humourists",m
10780|MissLaura,1877,1877,0,1877,f,,0.9999999999999996,0.502883158378,1,1,"Bartlett, Alice E. (Alice Elinor),",Until the day break,f
10791|Mrs.Folham,1866,1866,0,1866,f,,1.0000000000000004,0.494983475451,1,1,"Brewster, Anne M. H. (Anne Maria Hampton),",St. Martin's summer,f
107|Eliza,1833,1833,0,1833,f,,0.9999999999999991,0.531765756592,1,1,"Martineau, Harriet,",Poor laws and paupers illustrated,f
107|Mrs.Brand,1833,1833,0,1833,f,,0.9999999999999983,0.607448573908,1,1,"Martineau, Harriet,",Poor laws and paupers illustrated,f
10802|Lansing,1838,1838,0,1838,m,,1.0000000000000009,0.397639645256,0,1,"Leslie, Eliza,","Althea Vernon; or, The embroidered handkerchief",m
10802|PhoebeMaria,1838,1838,0,1838,f,,0.9999999999999996,0.344597819194,1,1,"Leslie, Eliza,","Althea Vernon; or, The embroidered handkerchief",f
10807|Mrs.Eix,1853,1853,0,1853,f,,0.9999999999999986,0.517447048401,1,1,"Luke, Jemima (Thompson)","A sequel to The female Jesuit, containing her previous history and recent discovery",f
10807|Mrs.Jobson,1853,1853,0,1853,f,,0.9999999999999996,0.630014891243,1,1,"Luke, Jemima (Thompson)","A sequel to The female Jesuit, containing her previous history and recent discovery",f
10817|Eben,1867,1867,0,1867,m,,1.0000000000000002,0.409081381497,0,1,"Eyster, Nellie Blessing,",Chincapin Charlie,m
10817|Tom,1867,1867,0,1867,m,,0.9999999999999964,0.443326332755,0,1,"Eyster, Nellie Blessing,",Chincapin Charlie,m
10822|Donald,1863,1863,0,1863,m,,1.0,0.419130239626,0,1,"Southworth, Emma Dorothy Eliza Nevitte,",The fatal marriage,m
10822|Keziah,1863,1863,0,1863,f,,1.0000000000000009,0.39818094047,1,1,"Southworth, Emma Dorothy Eliza Nevitte,",The fatal marriage,f
10830|Dan,1881,1881,0,1881,m,,1.0000000000000033,0.476137927812,0,1,"Spofford, Harriet Elizabeth Prescott,","The amber gods, and other stories",m
10868|Eleanor,1851,1851,0,1851,f,,1.0000000000000036,0.590231727872,1,1,"Ward, Harriet.",Jasper Lyle: a tale of Kafirland,f
10868|Tanner,1851,1851,0,1851,m,,1.0000000000000004,0.230211105343,0,1,"Ward, Harriet.",Jasper Lyle: a tale of Kafirland,m
1089|MissDeBerri,1854,1854,0,1854,f,,0.9999999999999961,0.568219983447,1,1,"Sheppard, Elizabeth Sara,","Counterparts, or, The cross of love",f
10929|AuntBab,1883,1883,0,1883,f,,1.0,0.843871972464,1,1,"Cunningham, B. Sim, Mrs.",In Sancho Panza's pit,f
10941|Florence,1865,1865,0,1865,f,,0.9999999999999993,0.759919306718,1,1,"Thomas, Annie,",[Selected works],f
10941|Harry,1865,1865,0,1865,m,,0.9999999999999996,0.57055537564,0,1,"Thomas, Annie,",[Selected works],m
10990|Mrs.Bedott,1856,1856,0,1856,f,,1.0,0.411551635727,1,1,"Whitcher, Frances M.,",The widow Bedott papers,f
11005|Mary,1874,1874,0,1874,f,,1.0000000000000004,0.620968689134,1,1,"Elliott, E. S. (Emily Steele),",The two watches,f
11006|Charles,1819,1819,0,1819,m,,0.9999999999999997,0.751368852428,0,1,"Elliott, Mary,",The rambles of a butterfly,m
11050|Katherine,1894,1894,0,1894,f,,1.0000000000000067,0.580667866338,1,1,"Clifford, W.K.,",A flash of summer;,f
11050|Mr.Richard,1894,1894,0,1894,m,,1.0000000000000002,0.402625298179,0,1,"Clifford, W.K.,",A flash of summer;,m
11093|Hawkins,1871,1871,0,1871,m,,1.0,0.686479184443,0,1,"Mrs., Brock, Carey,",James Gordon's wife,m
11093|MissFeatherstone,1871,1871,0,1871,f,,0.9999999999999992,0.652420338225,1,1,"Mrs., Brock, Carey,",James Gordon's wife,f
1109|Mary,1824,1824,0,1824,f,,0.9999999999999953,0.591106108944,1,1,"Mrs. Mason, Catherine George (Ward)",The mysterious marriage;,f
1109|Mrs.Clarendale,1824,1824,0,1824,f,,0.9999999999999993,0.747660358563,1,1,"Mrs. Mason, Catherine George (Ward)",The mysterious marriage;,f
11107|MissWillina,1897,1897,0,1897,f,,0.9999999999999988,0.578517101379,1,1,"Steel, Flora Annie Webster,",In the tideway,f
11110|Dr.Ashton,1866,1866,0,1866,m,,1.0000000000000007,0.398367715126,0,1,"Mrs., Wood, Henry,",Elster's folly,m
11110|Hedges,1866,1866,0,1866,m,,0.9999999999999976,0.468199871722,0,1,"Mrs., Wood, Henry,",Elster's folly,m
11128|Mildred,1899,1899,0,1899,f,,1.0,0.479984750746,1,1,"Fuller, Caroline M.",Across the campus,f
1112|Dick,1886,1886,0,1886,m,,1.0000000000000002,0.443090799198,0,1,"Richards, Laura Elizabeth Howe,","Four feet, two feet, and no feet",m
11133|Susan,1853,1853,0,1853,f,,1.0,0.658949161476,1,1,"Collins, A. Maria (Anna Maria)",Mrs. Ben Darby,f
11136|Ben,1829,1829,0,1829,m,,1.0000000000000002,0.390672985208,0,1,"Mrs., Hall, S. C.,",Sketches of Irish character,m
11136|Corry,1829,1829,0,1829,m,,1.0000000000000004,0.483614033599,0,1,"Mrs., Hall, S. C.,",Sketches of Irish character,m
11136|JamesHoratioBanks,1829,1829,0,1829,m,,1.0000000000000004,0.400535448145,0,1,"Mrs., Hall, S. C.,",Sketches of Irish character,m
11139|Tom,1886,1886,0,1886,m,,0.9999999999999987,0.41342079674,0,1,"Clarke, Mary Cowden,","Uncle, Peep, and I",m
11141|Peggy,1866,1866,0,1866,f,,1.0,0.565820459538,1,1,"Fisher, Mary A. (Mary Ann),",A spinster's story,f
11168|Mrs.Flamstead,1845,1845,0,1845,f,,0.9999999999999999,0.711468551969,1,1,"Howitt, Mary Botham,",My uncle the clockmaker,f
11168|PeterSnape,1845,1845,0,1845,m,,1.0,0.482594197182,0,1,"Howitt, Mary Botham,",My uncle the clockmaker,m
11168|Tom,1845,1845,0,1845,m,,1.0000000000000018,0.351534580585,0,1,"Howitt, Mary Botham,",My uncle the clockmaker,m
1116|Bonaparte,1849,1849,0,1849,m,,1.0,0.279073738615,0,1,"Brontë, Charlotte,",Shirley,m
11172|Mr.GeorgeHenryWilton,1842,1842,0,1842,m,,1.0000000000000002,0.28568784606,0,1,"(Frances Harriet), Green, Frances H.",The mechanic,m
1117|Mr.Wyldoates,1881,1881,0,1881,m,,0.9999999999999989,0.442599630806,0,1,"Laffan, May.","Hogan, M.P.;",m
11188|CousinHolman,1864,1864,0,1864,m,,1.0000000000000007,0.53691977367,0,1,"Gaskell, Elizabeth Cleghorn,",Cousin Phillis,m
11195|Margaret,1882,1882,0,1882,f,,1.0000000000000007,0.599501366906,1,1,"Praed, Campbell, Mrs.,",Nadine,f
11195|Mrs.Dormer,1882,1882,0,1882,f,,0.9999999999999993,0.661609572716,1,1,"Praed, Campbell, Mrs.,",Nadine,f
11203|Agnes,1865,1865,0,1865,f,,0.9999999999999998,0.844182771763,1,1,"Child, Lydia Maria,",Looking toward sunset,f
11204|Jerry,1870,1870,0,1870,m,,1.0000000000000004,0.256364605337,0,1,"Hentz, Caroline Lee,",The planter's northern bride,m
11207|Mrs.Brownell,1890,1890,0,1890,f,,0.9999999999999994,0.833007003721,1,1,"Mrs. Douglass, R. Dun,",A romance at the Antipodes,f
11208|Lucy,1894,1894,0,1894,f,,1.0000000000000029,0.478662757701,1,1,"Craddock, Charles Egbert,",His vanished star,f
11222|Mrs.Ryan,1893,1893,0,1893,f,,1.0,0.456088267734,1,1,"Barr, Amelia Edith Huddleston,",Girls of a feather,f
11245|Mary,1853,1853,0,1853,f,,1.0000000000000027,0.593216452301,1,1,"Fern, Fanny,",Fern leaves from Fanny's port-folio,f
11248|Mrs.Coutts,1839,1839,0,1839,f,,1.0000000000000007,0.51340742719,1,1,"""Mrs. Cornwell Baron-Wilson,"", Wilson, Margaret Harries Baron,","Memoirs of Harriot, duchess of St. Albans",f
11259|MissWilton,1893,1893,0,1893,f,,1.0000000000000009,0.432856491878,1,1,"Elliott, Sarah Barnwell,",John Paget;,f
11285|Mr.Allwood,1881,1881,0,1881,m,,0.9999999999999996,0.448265157956,0,1,"Smith, Fannie N.","Peace Pelican, spinster",m
11304|Joseph,1892,1892,0,1892,m,,1.0000000000000016,0.484800938335,0,1,"Vely, E.,",True daughter of Hartenstein,m
11307|Richard,1873,1873,0,1873,m,,1.000000000000001,0.641781491255,0,1,"(Charlotte Elizabeth), Bowen, C. E.",Ben's boyhood,m
11320|Lenora*,1830,1830,0,1830,f,,0.9999999999999972,0.616807259066,1,1,"Lady, Bury, Charlotte Campbell,",The separation,f
11333|Effie,1863,1863,0,1863,f,,1.000000000000001,0.674234434822,1,1,"Hilbourne, Charlotte S.","Effie and I, or, Seven years in a cotton mill",f
11333|Lula,1863,1863,0,1863,m,,1.0,0.552262439228,0,1,"Hilbourne, Charlotte S.","Effie and I, or, Seven years in a cotton mill",m
11343|Frances,1879,1879,0,1879,m,,1.0,0.49004961586,0,1,"Eliot, Samuel,",Selections from American authors,m
11346|Becky,1863,1863,0,1863,f,,1.0000000000000004,0.556966460735,1,1,"Howitt, Mary Botham,",Love and money,f
11348|Nick,1889,1889,0,1889,m,,0.9999999999999996,0.316453374537,0,1,"Rand, Mary Abbot.",Home spun yarns,m
11349|Clarissa,1845,1845,0,1845,f,,1.0000000000000004,0.600259118784,1,1,"Kirkland, Caroline M. (Caroline Matilda),",Western clearings,f
11349|Mr.Lightbody,1845,1845,0,1845,m,,1.0000000000000002,0.496429888831,0,1,"Kirkland, Caroline M. (Caroline Matilda),",Western clearings,m
11365|BenAndrews,1881,1881,0,1881,m,,1.0000000000000004,0.458811444216,0,1,"Chellis, Mary Dwinell.",Harold Dorsey's fortune,m
1138|William,1837,1837,0,1837,m,,0.9999999999999922,0.444701167828,0,1,"Boyle, Mary Louisa,",The state prisoner,m
11396|Lorenzo,1810,1810,0,1810,m,,1.0000000000000018,0.524725603697,0,1,"Roche, Regina Maria,","The houses of Osma and Almeria; or, Convent of St. Ildefonso. A tale",m
11414|MissLinwood,1835,1835,0,1835,f,,1.0000000000000007,0.450355101906,1,1,"Sedgwick, Catharine Maria,",The Linwoods;,f
11425|George,1833,1833,0,1833,m,,1.0,0.574288328752,0,1,"Leslie, Eliza,",Atlantic tales,m
11425|Mrs.Middleton,1833,1833,0,1833,f,,1.0000000000000007,0.616404836546,1,1,"Leslie, Eliza,",Atlantic tales,f
11453|Lillie,1881,1881,0,1881,m,,1.0000000000000004,0.338333539746,0,1,"Jackson, Mary E.","The spy of Osawatomie; or, The mysterious companions of old John Brown",m
11486|LadyPaulyn,1873,1873,0,1873,f,,0.9999999999999987,0.554022564405,1,1,"(Mary Elizabeth), Braddon, M. E.",Strangers and pilgrims,f
11510|LadyRoskelyn,1844,1844,0,1844,f,,0.9999999999999993,0.432497395354,1,1,"Helme, Elizabeth,","St. Clair of the isles, or, The outlaws of Barra",f
11510|Monteith,1844,1844,0,1844,m,,0.9999999999999979,0.391898476848,0,1,"Helme, Elizabeth,","St. Clair of the isles, or, The outlaws of Barra",m
11510|Robert,1844,1844,0,1844,m,,1.0,0.369653447059,0,1,"Helme, Elizabeth,","St. Clair of the isles, or, The outlaws of Barra",m
11539|Mrs.Hamilton,1847,1847,0,1847,f,,0.9999999999999999,0.620991039074,1,1,"Aguilar, Grace,",Home influence;,f
11551|Fatimah,1841,1841,0,1841,f,,1.0000000000000007,0.510097911823,1,1,"Hockley, W. B. (William Browne),",The widow of Calcutta;,f
11551|Mr.Tomkins,1841,1841,0,1841,m,,0.999999999999999,0.426604676467,0,1,"Hockley, W. B. (William Browne),",The widow of Calcutta;,m
11563|Fitz,1876,1876,0,1876,m,,1.0,0.500913466759,0,1,"Hay, Mary Cecil,",Victor and vanquished,m
11655|Bill,1857,1857,0,1857,m,,1.0000000000000007,0.422606309551,0,1,"Bigelow, Harriet Hamline.",The curse entailed,m
11658|Norwood,1883,1883,0,1883,m,,1.0,0.426414821127,0,1,"Myrtle, Mon.",Under the stars and bars,m
11658|Sperry,1883,1883,0,1883,m,,0.9999999999999994,0.352906914897,0,1,"Myrtle, Mon.",Under the stars and bars,m
11673|Davison,1896,1896,0,1896,m,,0.9999999999999984,0.403628779215,0,1,"Mrs. Conney,",A ruthless avenger,m
11674|Walsingham,1840,1840,0,1840,m,,0.9999999999999982,0.439652239564,0,1,"Burney, Sarah Harriet,",The renunciation,m
11682|Laura,1888,1888,0,1888,f,,1.000000000000001,0.544891683616,1,1,anonymous19,Sister Mary's stories about animals,f
11682|Nancy,1888,1888,0,1888,f,,1.0000000000000002,0.471885614942,1,1,anonymous25,Sister Mary's stories about animals,f
1168|LordEoray,1857,1857,0,1857,m,,1.0000000000000002,0.314830888143,0,1,"Cornish, Miss.",Northwode priory,m
11691|ElizabethGracedew,1875,1875,0,1875,f,,0.9999999999999999,0.592647657556,1,1,"Bramston, Mary.",Ralph and Bruno,f
11692|LadyHilda,1893,1893,0,1893,f,,0.9999999999999968,0.536956631879,1,1,"Brame, Charlotte M.,","Hilda, or, The false vow",f
11707|Mrs.Bird,1852,1852,0,1852,f,,0.9999999999999991,0.532830450621,1,1,"Stowe, Harriet Beecher,","Uncle Tom's cabin; or, Life among the lowly",f
11717|Clara,1871,1871,0,1871,f,,1.0000000000000007,0.624854803511,1,1,"Gustafson, Zadel Barnes,",Can the old love?,f
11724|Fitz-John,1872,1872,0,1872,m,,0.9999999999999996,0.425584871329,0,1,"Southworth, Emma Dorothy Eliza Nevitte,",A noble lord,m
11724|Mrs.Faulkner,1872,1872,0,1872,f,,0.9999999999999991,0.486629049741,1,1,"Southworth, Emma Dorothy Eliza Nevitte,",A noble lord,f
1173|Mr.Haughton,1863,1863,0,1863,m,,0.9999999999999992,0.449542794537,0,1,"Blake, Lillie Devereux,",Rockford;,m
11744|MissStanny,1848,1848,0,1848,f,,0.9999999999999998,0.694317557761,1,1,"Costello, Louisa Stuart,","Clara Fane, or, The contracts of a life",f
11748|Amy,1863,1863,0,1863,f,,1.0000000000000004,0.367985820522,1,1,"Mrs., Wood, Henry,",The lost bank note,f
1174|MissTubbs,1886,1886,0,1886,f,,1.0000000000000007,0.562979508523,1,1,"[Talbot, Hannah Lincoln]",Not in the prospectus,f
11773|Matthew,1866,1866,0,1866,m,,1.0000000000000009,0.525709270918,0,1,"Lady, Fullerton, Georgiana,",Laurentia,m
11782|Mary,1870,1870,0,1870,f,,0.999999999999999,0.635291378793,1,1,"Kirk, Eleanor,","Up Broadway, and its sequel",f
11793|Ray,1875,1875,0,1875,m,,1.0000000000000027,0.40325108855,0,1,"Fleming, May Agnes,",The gypsy queen's vow,m
11820|Santerre,1867,1867,0,1867,m,,0.9999999999999998,0.385393586836,0,1,"Mühlbach, L. (Luise),",Marie Antoinette and her son,m
11834|David,1890,1890,0,1890,m,,0.9999999999999989,0.503254055166,0,1,"Mrs., Conklin, Nathaniel,",Other folk,m
11840|Lucy,1865,1865,0,1865,f,,1.0000000000000018,0.61342936838,1,1,"Mrs. Agnew, Charles,",Holmdale rectory,f
11840|Ronald,1865,1865,0,1865,m,,1.0000000000000007,0.380043204659,0,1,"Mrs. Agnew, Charles,",Holmdale rectory,m
11841|MrChattaway,1885,1885,0,1885,m,,0.9999999999999961,0.413494382985,0,1,"Mrs., Wood, Henry,",Trevlyn hold,m
11854|Mr.Grant,1880,1880,0,1880,m,,0.9999999999999992,0.333066518133,0,1,"Richmond, Euphemia Johnson Guernsey,",Drifting and anchored,m
11898|MaryAnn,1895,1895,0,1895,f,,0.9999999999999993,0.654278919872,1,1,"Egan, Lavinia Hartwell,",A bundle of fagots,f
11934|Henry,1810,1810,0,1810,m,,1.0000000000000093,0.481327721193,0,1,anonymous11,The British novelists;,m
11934|Mrs.Norwynne,1810,1810,0,1810,f,,1.0000000000000002,0.642624737791,1,1,anonymous20,The British novelists;,f
