,docid,storyid,date,gender,author,title,authgender,nationality,firstpub,tags,birthdate
61259,uc1.$b105521|Ebron,uc1.$b105521,1952,m,"Smith, Robert Paul.",The time and the place : | a novel / | $c: by Robert Paul Smith.,m,,1952,m,0
69637,pst.000051137533|DonBenito,pst.000051137533,1973,m,"Kriegel, Leonard,",Stories of the American experience / | $c: edited by Leonard Kriegel and Abraham H. Lass.,m,,1973,m,0
56265,uc1.$b85964|Mr.Gage,uc1.$b85964,1949,m,"Bensusan, S. L. (Samuel Levy),",Right forward folk. | $c: Illustrated by Joan Rickarby.,m,,1949,m,0
73046,uc1.b4451169|Benny,uc1.b4451169,1980,m,"Micheline, Jack,",Skinny dynamite / | $c: by Jack Micheline.,m,,1980,m,0
12472,14356|Mr.Macleod,14356,1830,m,"Hook, Theodore Edward,",Maxwell,m,,1830,m,0
77343,mdp.39015028909953|Horton,mdp.39015028909953,1992,m,"Benedict, Pinckney,",The wrecking yard : | stories / | $c: by Pinckney Benedict.,m,,1992,m,0
4422,8557|Hunter,8557,1818,m,,The fables of Pilpay,m,,1818,m,0
76529,mdp.39015038027937|Jesus,mdp.39015038027937,1995,m,"Maillard, Keith,",Hazard zones : | a novel / | $c: Keith Maillard.,m,,1995,m,0
5802,15095|Thomas,15095,1815,m,"Mackenzie, Henry,",The works of Henry Mackenzie,m,,1815,m,0
57652,uc1.$b783858|Adam,uc1.$b783858,1948,m,"Gunn, Neil M.,","The shadow, | $c: by Neil M. Gunn.",m,,1948,m,0
69367,uc1.32106014590340|Callahan,uc1.32106014590340,1979,m,"McCarthy, Cormac,",Suttree / | $c: Cormac McCarthy,m,,1979,m,0
47948,nyp.33433074861315|Daddy,nyp.33433074861315,1921,m,"Howarth, David Armine,",The valley of gold;,m,,1921,m,0
52103,uc1.$b105453|AndrewGray,uc1.$b105453,1938,m,"John, Evan,","Crippled splendour, | a novel, | $c: by Evan John [pseud.]",m,,1938,m,0
36733,6961|Reynolds,6961,1894,m,"King, Charles,",Waring's peril,m,,1894,m,0
12566,12224|Marco,12224,1839,m,"Jerrold, Douglas William,","Adam Buff, and other men of character",m,,1839,m,0
8714,13623|Milton,13623,1823,m,"Neal, John,",Randolph,m,,1823,m,0
4079,13361|HarounAlraschad,13361,1812,m,"Weber, Henry,",Tales of the East,m,,1812,m,0
8055,13751|Mr.Talbot,13751,1828,m,"Banim, John,",The croppy;,m,,1828,m,0
20929,4009|ohnLane,4009,1857,m,"Optic, Oliver,","Try again, or, The trials and triumphs of Harry West",m,,1857,m,0
8461,4827|Norman,4827,1829,m,"Sir, Scott, Walter,",The Waverley novels,m,,1829,m,0
32020,4049|Mr.Justman,4049,1886,m,"Bishop, Putnam P.",The psychologist,m,,1886,m,0
29414,13411|Joe,13411,1872,m,"Lever, Charles James,",The works of Charles Lever,m,,1872,m,0
29674,12988|Dalgetty,12988,1877,m,"Sir, Scott, Walter,",The handy volume  Waverly,m,,1877,m,0
5073,1474|Rashleigh,1474,1819,m,"Scott, Walter,",Novels and tales of the author of Waverley,m,,1819,m,0
33803,2283|Jacques,2283,1884,m,"Gaboriau, Emile,",In peril of his life,m,,1884,m,0
69680,mdp.39015010699794|Tom,mdp.39015010699794,1978,m,"Fast, Howard,",Second generation / | $c: Howard Fast.,m,,1978,m,0
53279,uc1.b3796921|Mr.Trevor,uc1.b3796921,1937,m,"Arlen, Michael,","The crooked coronet and other misrepresentations of the real facts of life, | $c: by Michael Arlen.",m,,1937,m,0
52140,mdp.39015026489354|Thomas,mdp.39015026489354,1932,m,"Queen, Ellery.","The Greek coffin mystery, | a problem in deduction, | $c: by Ellery Queen.",m,,1932,m,0
61513,mdp.39015014198017|Skrogg,mdp.39015014198017,1950,m,"Warren, Robert Penn,",World enough and time : | a romantic novel / | $c: Robert Penn Warren.,m,,1950,m,0
76322,mdp.39015028909953|Eugene,mdp.39015028909953,1992,m,"Benedict, Pinckney,",The wrecking yard : | stories / | $c: by Pinckney Benedict.,m,,1992,m,0
73127,mdp.39015054135390|Joey,mdp.39015054135390,1980,m,"Mitton, Roger.",Master and son / | $c: by Roger Mitton.,m,,1980,m,0
29754,2965|Stanton,2965,1878,m,"Roe, Edward Payson,",A face illumined,m,,1878,m,0
36818,6411|Anthony,6411,1890,m,"Baron, Lytton, Edward Bulwer Lytton,",[Novels],m,,1890,m,0
28483,11595|Mr.Turrell,11595,1876,m,"Maxwell, Cecil.",A story of three sisters,m,,1876,m,0
39969,uc2.ark+=13960=t6736mz79|Matsui,uc2.ark+=13960=t6736mz79,1908,m,"Gordon Smith, Richard,",Ancient tales and folklore of Japan,m,,1908,m,0
60878,mdp.39076000598198|HerrHauptmann,mdp.39076000598198,1954,m,"Burnett, Whit,",Great stories of the human spirit : | the seas of God / | $c: edited by White Burnett.,m,,1954,m,0
76147,mdp.39015056819983|KrishnaDeva,mdp.39015056819983,1997,m,"Chacko, Thomas.",Without a city wall / | $c: Thomas Chacko.,m,,1997,m,0
5247,13439|Frederic,13439,1811,m,Lady.,Julia de Vienne,m,,1811,m,0
41740,nyp.33433076094865|Arthur,nyp.33433076094865,1907,m,"Kimball, George Selwyn.",Piney Home,m,,1907,m,0
52836,mdp.39015008476619|HarryGoldweiser,mdp.39015008476619,1936,m,"Dos Passos, John,","Manhattan transfer, | $c: by John Dos Passos.",m,,1936,m,0
48010,nyp.33433076073174|Baldwin,nyp.33433076073174,1922,m,"Train, Arthur,",The confessions of Artemas Quibble;,m,,1922,m,0
32998,12710|Evenson,12710,1883,m,"Dickens, Charles,",Dickens' works,m,,1883,m,0
16993,12488|Mr.Sullivan,12488,1846,m,"Marryat, Frederick,",Newton Forster,m,,1846,m,0
20396,223|Mr.Panscope,223,1850,m,"Peacock, Thomas Love,",Headlong hall and Nightmare abbey,m,,1850,m,0
44991,nyp.33433075766554|UncleClem,nyp.33433075766554,1919,m,"Pertwee, Roland,",Our wonderful selves,m,,1919,m,0
25374,3208|Barry,3208,1865,m,"Willett, Edward,","Kate Sharp, or, The two conscripts",m,,1865,m,0
68587,mdp.39015027057051|Johnny,mdp.39015027057051,1973,m,"Burman, Ben Lucien,","Look down that winding river, | an informal profile of the Mississippi. | $c: With a foreword by John K. Hutchens. Illus. by Alice Caddy.",m,,1973,m,0
72243,mdp.39015001663031|FrankLaFlesche,mdp.39015001663031,1981,m,"Welsch, Roger L.",Omaha Tribal myths and trickster tales / | $c: Roger Welsch.,m,,1981,m,0
77666,mdp.39015033066138|Jimmy,mdp.39015033066138,1994,m,"Merlis, Mark,",American studies / | $c: Mark Merlis.,m,,1994,m,0
8238,12824|TomKillegrew,12824,1825,m,"Pyne, W. H. (William Henry),",The twenty-ninth of May,m,,1825,m,0
61483,uc1.$b105556|Mr.MacBain,uc1.$b105556,1950,m,"Schoyer, Preston.",The ringing of the glass.,m,,1950,m,0
32235,5960|Jake,5960,1883,m,"Eggleston, Edward,",The circuit rider,m,,1883,m,0
56184,inu.30000011825480|JimTate,inu.30000011825480,1943,m,"Greene, Graham,",Brighton Rock : | an entertainment / | $c: Graham Greene.,m,,1943,m,0
21899,12680|Charles,12680,1857,m,"(George William MacArthur), Reynolds, George W. M.","Agnes, or, Beauty and pleasure",m,,1857,m,0
73687,uc1.32106007629220|Souza,uc1.32106007629220,1987,m,"Kellerman, Jonathan.",Over the edge / | $c: Jonathan Kellerman.,m,,1987,m,0
12073,2275|LordKilmoyle,2275,1838,m,"Moriarty, Denis Ignatius.",The wife hunter,m,,1838,m,0
57637,uc1.$b473586|FranzBeil,uc1.$b473586,1947,m,"Katz, Leo,","Seedtime, | $c: tr. by Joel Ames [pseud. from the german of Leo Katz.",m,,1947,m,0
36711,4678|Ben,4678,1899,m,"Bloomingdale, Charles,","Mr., Miss, & Mrs",m,,1899,m,0
68381,mdp.39015008636089|MrBrook,mdp.39015008636089,1973,m,"Trevor, William,",Elizabeth alone. -,m,,1973,m,0
8353,9540|FatherAldrovand,9540,1825,m,"Sir, Scott, Walter,",Tales of the crusaders,m,,1825,m,0
75966,mdp.39015066017727|McMahon,mdp.39015066017727,1999,m,"Bowden, Mark,",Black Hawk down : | a story of modern war / | $c: Mark Bowden.,m,,1999,m,0
56117,inu.30000114404787|Reardon,inu.30000114404787,1944,m,"Murphy, Clyde F.,",The glittering hill / | $c: by Clyde F. Murphy ... .,m,,1944,m,0
33890,5505|Richard,5505,1888,m,"Meredith, George,",The ordeal of Richard Feverel,m,,1888,m,0
13276,14564|Mr.Wilmot,14564,1835,m,"Banim, Michael,",The mayor of Wind-Gap ; and Canvassing,m,,1835,m,0
48935,mdp.39015032034285|Moyra,mdp.39015032034285,1922,m,"Byrne, Donn,",The wind bloweth,m,,1922,m,0
37323,11279|Butterworth,11279,1894,m,"Clegg, John Trafford.",David's loom,m,,1894,m,0
40394,njp.32101065851642|Pedro,njp.32101065851642,1908,m,"Barron, Edward,",The lost goddess,m,,1908,m,0
1662,13880|NedBlunt,13880,1807,m,"Mangin, Edward,",George the third,m,,1807,m,0
69900,mdp.39015001811580|Mark,mdp.39015001811580,1978,m,"Smith, Wilbur A.",A sparrow falls / | $c: Wilbur Smith.,m,,1978,m,0
76724,uc1.32106017951986|David,uc1.32106017951986,1996,m,"Ludlum, Robert,",The cry of the halidon / | $c: Robert Ludlum,m,,1996,m,0
16611,14116|Cain,14116,1846,m,"James, G. P. R. (George Payne Rainsford),",The Step-mother,m,,1846,m,0
53047,uc1.$b56643|Cy,uc1.$b56643,1935,m,"Henderson, Robert,",Whether there be knowledge | $c: [by] Robert Henderson.,m,,1935,m,0
77845,uc1.32106018079027|Danny,uc1.32106018079027,1999,m,"Dickson, Jack",Crossing Jordan / | $c: Jack Dickson,m,,1999,m,0
16568,12465|David,12465,1841,m,"Ware, William,",Julian;,m,,1841,m,0
33812,7211|Rowland,7211,1883,m,"James, Henry,",Roderick Hudson,m,,1883,m,0
23939,14466|Jacob,14466,1866,m,"Chorley, Henry Fothergill,",A prodigy,m,,1866,m,0
57048,wu.89052492717|Parker,wu.89052492717,1944,m,"Kelley, Robert Fulton,","The sportsman's anthology, | $c: edited by Robert F. Kelley.",m,,1944,m,0
13074,10374|Kilian,10374,1831,m,"Sir, Scott, Walter,",[Scott's novels],m,,1831,m,0
40441,uc2.ark+=13960=t5h991055|Alderson,uc2.ark+=13960=t5h991055,1906,m,"Quick, Herbert,",Double trouble;,m,,1906,m,0
49379,mdp.39015063946092|Murchison,mdp.39015063946092,1927,m,"Packard, Frank Lucius,","The devil's mantle, | $c: by Frank L. Packard.",m,,1927,m,0
41473,mdp.39015062964906|Mr.Eglantine,mdp.39015062964906,1901,m,"Thackeray, William Makepeace,",Ballads,m,,1901,m,0
25042,8789|Mr.Upton,8789,1867,m,"Aimwell, Walter,","Jessie; or, Trying to be somebody",m,,1867,m,0
53107,uc1.32106006267303|Napoleon,uc1.32106006267303,1937,m,"Williams, Charles,",Descent into hell.,m,,1937,m,0
69877,mdp.39015002704859|Hardin,mdp.39015002704859,1978,m,"Scott, Justin.",The shipkiller : | a novel / | $c: by Justin Scott.,m,,1978,m,0
57136,uc1.$b63717|CyrilDavis,uc1.$b63717,1946,m,"Russell, William Richard,",A wind is rising.,m,,1946,m,0
29403,209|Charles,209,1870,m,"Clyde, Alton.",Under foot,m,,1870,m,0
69344,mdp.39015010212937|Aloysius,mdp.39015010212937,1973,m,"Cleeve, Brian Talbot,","Tread softly in this place, | by Brian Cleeve.",m,,1973,m,0
36089,5896|Mr.Williams,5896,1896,m,"Stockton, Frank Richard,",Mrs. Cliff's yacht,m,,1896,m,0
36342,6657|Poe,6657,1892,m,"Daniel, Charles S.",Ai,m,,1892,m,0
49671,osu.32435053068557|Haines,osu.32435053068557,1924,m,"Brand, Max,",Dan Barry's daughter / | $c: by Max Brand .,m,,1924,m,0
69639,mdp.49015000499468|Steven,mdp.49015000499468,1977,m,"Gonzales, Laurence,","4-4-4 : | short fiction / | $c: by Laurence Gonzales, Grant Lyons, and Roger Rath ; foreword by William Peden.",m,,1977,m,0
20628,8916|Tom,8916,1856,m,"Collins, Wilkie,",After dark,m,,1856,m,0
16501,9493|Fulk,9493,1849,m,"Motley, John Lothrop,",Merry Mount;,m,,1849,m,0
44971,uc2.ark+=13960=t3vt1kh4q|McDonough,uc2.ark+=13960=t3vt1kh4q,1913,m,"Gregory, Lady,",New comedies,m,,1913,m,0
64731,uc1.$b807433|Archie,uc1.$b807433,1966,m,"Morgan, Thomas B. (Thomas Bruce),","This blessed shore,",m,,1966,m,0
19991,10209|Thomas,10209,1858,m,"Maitland, James A.",Sartaroe,m,,1858,m,0
73374,uc1.b4439637|Davis,uc1.b4439637,1982,m,"Haley, Albert.",Exotic / | $c: Albert Haley.,m,,1982,m,0
21748,4422|Gerard,4422,1859,m,"Reade, Charles,",A good fight,m,,1859,m,0
52689,uc1.b3687421|Mr.Yakoub,uc1.b3687421,1935,m,"McFee, William,",Sailors of fortune,m,,1935,m,0
33347,5489|Mr.Eglantine,5489,1884,m,"Thackeray, William Makepeace,",The Christmas books of Mr. M. A. Titmarsh,m,,1884,m,0
49665,uc1.b3548208|Wang,uc1.b3548208,1923,m,"Conrad, Joseph,",The works of Joseph Conrad.,m,,1923,m,0
41518,nyp.33433074806369|Wick,nyp.33433074806369,1905,m,"Wright, James North,",Where copper was king,m,,1905,m,0
56701,uc1.$b105585|DeSoto,uc1.$b105585,1947,m,"Scott, Virgil,",The dead tree gives no shelter; | a novel.,m,,1947,m,0
21686,9746|Percival,9746,1859,m,"Lytton, Edward Bulwer Lytton, Baron,",Novels of Sir Edward Bulwer Lytton,m,,1859,m,0
61272,uc1.$b100724|Sammy,uc1.$b100724,1955,m,"Garside, E. B. (Edward Ballard),",Whirligig / | $c: by E. B. Garside.,m,,1955,m,0
69907,mdp.39015004803816|Francois,mdp.39015004803816,1972,m,"Van der Post, Laurens.",A story like the wind.,m,,1972,m,0
69333,mdp.39015002710971|Mott,mdp.39015002710971,1976,m,"Price, Richard,",Bloodbrothers / | $c: Richard Price.,m,,1976,m,0
13097,9507|Duke,9507,1833,m,"Bickley, Lloyd Wharton,",Zoe,m,,1833,m,0
77559,mdp.39015069348400|Grossman,mdp.39015069348400,1998,m,"Aldrich, Gary.",Speak no evil / | $c: Gary Aldrich and Mark Davis.,m,,1998,m,0
4635,7208|Barnaby,7208,1811,m,"Palmer, John, 1742?-1798.",Like master like man,m,,1811,m,0
4526,5668|Kettledrummle,5668,1817,m,"Sir, Scott, Walter,",Tales of my landlord,m,,1817,m,0
4012,5890|Mr.Twist,5890,1812,m,"Nares, Edward,",Thinks-I-to-myself,m,,1812,m,0
28534,7946|Aldrich,7946,1872,m,"Kellogg, Elijah,",The young deliverers of Pleasat Cove,m,,1872,m,0
60224,mdp.39015010844457|Michael,mdp.39015010844457,1951,m,"Welch, Denton.",A last sheaf.,m,,1951,m,0
32185,4091|Mr.Love,4091,1887,m,"Trollope, Anthony,",The chronicles of Barsetshire,m,,1887,m,0
77585,mdp.39015034892417|Richard,mdp.39015034892417,1995,m,"Graham, Philip,",How to read an unwritten language : | a novel / | $c: Philip Graham.,m,,1995,m,0
21317,2775|Mr.Sharp,2775,1856,m,"Smith, Seba,","'Way down East, or, Portraitures of Yankee life",m,,1856,m,0
32092,5964|Mr.Loundes,5964,1881,m,"(John Wheeler), Moore, John W.",The heirs of St. Kilda,m,,1881,m,0
2087,13880|Sowerby,13880,1807,m,"Mangin, Edward,",George the third,m,,1807,m,0
64580,uc1.b4102865|TomArdrahan,uc1.b4102865,1965,m,"Braine, John.",The jealous god.,m,,1965,m,0
73174,mdp.39015002762105|Shag,mdp.39015002762105,1981,m,"Mais, Roger.",The hills were joyful together / | $c: Roger Mais ; introduction by Daphne Morris.,m,,1981,m,0
13720,10367|LordGlenvarloch,10367,1831,m,"Sir, Scott, Walter,",[Scott's novels],m,,1831,m,0
8179,7845|LordFarnborough,7845,1825,m,"Hook, Theodore Edward,","Sayings and doings; or, Sketches from life",m,,1825,m,0
4560,14678|Kettledrummle,14678,1816,m,"Scott, Walter, Sir,",Tales of my landlord,m,,1816,m,0
28475,7390|Barnes,7390,1870,m,"Clark, B. F. (Benjamin Franklin),",Mirthfulness and its exciters;,m,,1870,m,0
64538,uc1.b4446908|Evan,uc1.b4446908,1968,m,"Horowitz, Gene,","A catch in the breath, | $c: a novel by Gene Horowitz.",m,,1968,m,0
45574,uc2.ark+=13960=t3gx47g5c|Mr.Burl,uc2.ark+=13960=t3gx47g5c,1911,m,"(John Breckenridge), Ellis, J. Breckenridge",Something else,m,,1911,m,0
17429,11830|Mr.Hillhouse,11830,1841,m,"Simms, William Gilmore,",The kinsmen: or The Black Riders of Congaree,m,,1841,m,0
49468,njp.32101066122308|Simpkins,njp.32101066122308,1922,m,"Hamilton, Cosmo,",The rustle of silk,m,,1922,m,0
69898,mdp.39015061016229|Paine,mdp.39015061016229,1970,m,"Levin, Benjamin H.",To spit against the wind / | $c: Benjamin H. Levin.,m,,1970,m,0
36442,4343|Ambrose,4343,1898,m,"Beresford, Max.",The gods arrive,m,,1898,m,0
51939,mdp.39015055255890|GladdenBishop,mdp.39015055255890,1939,m,"Fisher, Vardis,",Children of God; | an American epic | $c: [by] Vardis Fisher.,m,,1939,m,0
17753,14284|Mayfield,14284,1840,m,"Mudford, William,",Stephen Dugard,m,,1840,m,0
77813,mdp.39015048773801|Jude,mdp.39015048773801,1999,m,"Darnton, John.",The experiment / | $c: John Darnton.,m,,1999,m,0
36084,3187|David,3187,1890,m,"Wharton, Morton Bryan.",Famous women of the New Testament,m,,1890,m,0
64415,uc1.b4095440|Len,uc1.b4095440,1966,m,"Mais, Roger.",The three novels of Roger Mais / | $c: with an introduction by Norman W. Manley.,m,,1966,m,0
32408,9295|Mr.M'Gee,9295,1880,m,"Harte, Bret,",The complete works of Bret Harte,m,,1880,m,0
53894,uc1.$b106182|LeonardWesterfield,uc1.$b106182,1937,m,"Masters, Edgar Lee,","The tide of time, | $c: by Edgar Lee Masters.",m,,1937,m,0
65158,mdp.39015002713132|Binyan,mdp.39015002713132,1969,m,"Quirino, Joe,","The three faces of the hero, and other stories, | $c: by Jose A. Quirino.",m,,1969,m,0
9887,13950|Hepborne,13950,1827,m,"Lauder, Thomas Dick, Sir,",The wolfe of Badenoch,m,,1827,m,0
69126,mdp.39015059707128|SherSingh,mdp.39015059707128,1970,m,"Abbas, Khwaja Ahmad.",Mera naam joker | $c: [by] K. A. Abbas. -,m,,1970,m,0
15949,2129|Mr.TownClerk,2129,1846,m,"Jerrold, Douglas William,",Men of character,m,,1846,m,0
72830,inu.30000107448379|Collins,inu.30000107448379,1987,m,"Ellroy, James,",Suicide hill / | $c: James Ellroy.,m,,1987,m,0
53652,mdp.39015013736304|Norne,mdp.39015013736304,1935,m,"Crofts, Freeman Wills,","The crime at Nornes; | an Inspector French detective story, | $c: by Freeman Wills Crofts.",m,,1935,m,0
36146,10284|Tom,10284,1895,m,"Keary, Charles Francis.",Herbert Vanlennert,m,,1895,m,0
17020,12488|M.deFontanges,12488,1846,m,"Marryat, Frederick,",Newton Forster,m,,1846,m,0
45363,mdp.39015076840811|Jim,mdp.39015076840811,1919,m,"Grey, Zane,",The desert of wheat,m,,1919,m,0
9512,12824|Tom,12824,1825,m,"Pyne, W. H. (William Henry),",The twenty-ninth of May,m,,1825,m,0
39999,nyp.33433074951330|Salaam,nyp.33433074951330,1900,m,"Dawson, A. J. (Alec John),",African nights entertainment,m,,1900,m,0
33447,11178|Timothy,11178,1888,m,"(Benjamin Leopold), Farjeon, B. L.",Toilers of Babylon,m,,1888,m,0
24739,14362|LordBeaumanoir,14362,1866,m,"Disraeli, Benjamin,",The novels & tales of the Right Hon. B. Disraeli,m,,1866,m,0
65290,mdp.39015014856259|Dolittle,mdp.39015014856259,1967,m,"White, Terence De Vere.",Lucifer falling.,m,,1967,m,0
63972,uc1.$b476991|HanlinAcademy,uc1.$b476991,1964,m,"Wickert, Erwin,",The heavenly mandate : | a novel / | $c: Erwin Wickert; translated by James Kirkup.,m,,1964,m,0
65803,mdp.39015046807601|Agnew,mdp.39015046807601,1961,m,"Mason, F. van Wyck (Francis van Wyck),",The sea 'venture | $c: [by] F. van Wyck Mason.,m,,1961,m,0
13075,10378|Miller,10378,1831,m,"Sir, Scott, Walter,",[Scott's novels],m,,1831,m,0
40152,njp.32101068141843|UgodiSavelli,njp.32101068141843,1906,m,"Levett-Yeats, S. (Sidney Kilner)",The honour of Savelli,m,,1906,m,0
28023,7270|Mr.Whitfield,7270,1872,m,"Thackeray, William Makepeace,",The works of William Makepeace Thackeray,m,,1872,m,0
77524,mdp.39015047067510|Lamar,mdp.39015047067510,1996,m,"Curnes, Michael Scott.",Val / | $c: by Michael Scott Curnes.,m,,1996,m,0
48259,uc2.ark+=13960=t3dz04r6d|M.Beauchamp,uc2.ark+=13960=t3dz04r6d,1920,m,"Woodworth, Herbert Grafton,",In the shadow of Lantern Street,m,,1920,m,0
72288,mdp.39015014881778|LeeIacocca,mdp.39015014881778,1986,m,"Valerio, Anthony,",Valentino and the great Italians / | $c: according to Anthony Valerio.,m,,1986,m,0
20451,1293|Harris,1293,1858,m,"Goodwin, Edward.",Lily White,m,,1858,m,0
56569,uc1.$b745790|Steve,uc1.$b745790,1944,m,"Stern, Michael.","Into the jaws of death, | $c: by Michael Stern.",m,,1944,m,0
41554,mdp.39015059384316|Nelly,mdp.39015059384316,1903,m,"Ainsworth, William Harrison,",The flitch of bacon,m,,1903,m,0
60564,mdp.39015065146022|StanCotelici,mdp.39015065146022,1957,m,"Preda, Marin.","The Morometes, a novel. | $c: Translated from the Rumanian by N. Miṣu. Illustrated by J. Perahim.",m,,1957,m,0
68885,mdp.39015003850883|Henry,mdp.39015003850883,1977,m,"Manfred, Frederick Feikema,",Green earth : | a novel / | $c: by Frederick Manfred.,m,,1977,m,0
32606,7125|Mr.Marston,7125,1881,m,"MacDonald, George,",Mary Marston,m,,1881,m,0
53311,mdp.39015030737624|Mr.Creakle,mdp.39015030737624,1933,m,"Graves, Robert,",The real David Copperfield.,m,,1933,m,0
20423,2818|Barnes,2818,1853,m,"Moore, Thomas,","Memoirs, journal, and correspondence of Thomas Moore",m,,1853,m,0
36365,210|Victor,210,1895,m,"(Robert William), Chambers, Robert W.",The red republic,m,,1895,m,0
15953,3178|Mr.Darbyshire,3178,1848,m,"Howitt, William,",The hall and the hamlet;,m,,1848,m,0
5532,1471|Glossin,1471,1819,m,"Scott, Walter,",Novels and tales of the author of Waverley,m,,1819,m,0
69883,mdp.39015046362615|Kien,mdp.39015046362615,1971,m,"Canetti, Elias,","Auto da fé, | $c: by Elias Canetti, translated from the German under the personal supervision of the author by C. V. Wedgwood.",m,,1971,m,0
8124,2669|EricScambester,2669,1826,m,"Sir, Scott, Walter,",The pirate,m,,1826,m,0
53276,osu.32435066780875|Mr.Hoggenheimer,osu.32435066780875,1934,m,"Keeler, Harry Stephen,",The mystery of the fiddling cracksman / | $c: by Harry Stephen Keeler.,m,,1934,m,0
49464,uc1.$b244918|Moulay,uc1.$b244918,1923,m,"Steele, Wilbur Daniel,",The shame dance : | and other stories / | $c: by Wilbur Daniel Steele.,m,,1923,m,0
16641,5918|Jack,5918,1844,m,"Haliburton, Thomas Chandler,",Judge Haliburton's Yankee stories,m,,1844,m,0
76682,mdp.39015066049159|Carlos,mdp.39015066049159,1992,m,"McCarthy, Cormac,",All the pretty horses / | $c: Cormac McCarthy.,m,,1992,m,0
28109,2923|AbbeRoche,2923,1871,m,"Droz, Gustave,",Around a spring,m,,1871,m,0
11943,1461|JohnDavies,1461,1833,m,"Scott, Walter,",Tales and romances,m,,1833,m,0
53705,mdp.39015030150752|JohnBullock,mdp.39015030150752,1930,m,"Williamson, Henry,",The patriot's progress : | being the vicissitudes of Pte. John Bullock / | $c: related by Henry Williamson ; and drawn by William Kermode.,m,,1930,m,0
24368,13987|Canby,13987,1866,m,"Fitzgerald, Percy Hetherington,",The second Mrs. Tillotson,m,,1866,m,0
52924,mdp.39015030717758|Nicholas,mdp.39015030717758,1938,m,"Sir, Walpole, Hugh,",The joyful Delaneys: | a novel.,m,,1938,m,0
69621,mdp.39015042858483|Murtagh,mdp.39015042858483,1970,m,"Farmer, Philip José.",The mad goblin / | $c: Philip José Farmer.,m,,1970,m,0
9777,176|Henry,176,1828,m,"Sir, Scott, Walter,",Chronicles of the Canongate,m,,1828,m,0
20096,9992|Mr.GreyborneKidd,9992,1858,m,"Avery, Samuel Putnam,","The harp of a thousand strings, or, Laughter for a lifetime",m,,1858,m,0
8310,6192|HughesDick,6192,1825,m,"[Jones, James Athearn]",The refugee,m,,1825,m,0
25549,13513|Mr.Corby,13513,1867,m,"Crowberry, Daniel.","North of the Tweed, or, Lorance Langton: his life, incidents, and adventures in Scotland",m,,1867,m,0
21502,11573|Andrew,11573,1857,m,"Wilson, John Mackay,",Wilson's tales of the borders and of Scotland,m,,1857,m,0
16119,9086|Mr.Armstrong,9086,1847,m,"Knowles, James Sheridan,",Fortescue,m,,1847,m,0
56699,uc1.$b105310|Harting,uc1.$b105310,1947,m,"Loughlin, David,","Helix, | a novel | $c: by David Loughlin.",m,,1947,m,0
57666,uc1.b3346566|JimLeslie,uc1.b3346566,1946,m,"Caldwell, Erskine,","The Caldwell caravan; | novels and stories | $c: by Erskine Caldwell, with an introduction by the author.",m,,1946,m,0
24004,14166|Yacca,14166,1864,m,"Bramley-Moore, William,",The six sisters of the valleys,m,,1864,m,0
45526,uc2.ark+=13960=t06w97j60|Breslin,uc2.ark+=13960=t06w97j60,1915,m,"O'Donovan, Gerald,",Waiting,m,,1915,m,0
41275,uc2.ark+=13960=t08w39p5g|Wilmoth,uc2.ark+=13960=t08w39p5g,1907,m,"Kramer, Harold Morton,",Gayle Langford,m,,1907,m,0
24932,12891|Jim,12891,1868,m,"Abbott, Jacob,",The Rollo series,m,,1868,m,0
12883,13997|deHaldimar*,13997,1832,m,"Richardson, John,",Wacousta;,m,,1832,m,0
57913,mdp.39015060437897|Noel,mdp.39015060437897,1942,m,"Hichens, Robert,","A new way of life, | a novel in three phases | $c: [by] Robert Hichens.",m,,1942,m,0
48887,mdp.39015027609901|LingTang,mdp.39015027609901,1929,m,"Ashton-Wolfe, Harry,",The invisible web; | strange tales of the French sûreté.,m,,1929,m,0
72099,mdp.39015009341259|MaGriffe,mdp.39015009341259,1982,m,"Hanley, Gerald.",Noble descents : | a novel / | $c: by Gerald Hanley.,m,,1982,m,0
45462,nyp.33433076088248|DeSoto,nyp.33433076088248,1916,m,"Gundelfinger, George Frederick.",The new fraternity;,m,,1916,m,0
29673,8142|Moto,8142,1874,m,"Stanley, Henry M. (Henry Morton),","My Kalulu, prince, king, and slave;",m,,1874,m,0
65377,uc1.b3539529|Mr.Lomax,uc1.b3539529,1961,m,"Engle, Paul,","Midland; | twenty-five years of fiction and poetry selected from the writing workshops of the State University of Iowa. | $c: Edited by Paul Engle, assisted by Henri Coulette and Donald Justice.",m,,1961,m,0
73408,uc1.b4462495|Cele,uc1.b4462495,1982,m,"Kaufmann, Myron S.,",The love of Elspeth Baker / | $c: by Myron S. Kaufmann.,m,,1982,m,0
60710,uc1.32106014453432|Prado,uc1.32106014453432,1959,m,"Condon, Richard","The two-headed reader / | $c: by Richard Condon, being his two most celebrated novels: The oldest confession, The Manchurian candidate; Complete and unabridged",m,,1959,m,0
28316,2726|CosbyLodge,2726,1879,m,"Trollope, Anthony,",The last chronicle of Barset,m,,1879,m,0
60161,uc1.b3929724|O'Halloran,uc1.b3929724,1956,m,"O'Casey, Sean,",Mirror in my house; | $c: the autobiographies of Sean O'Casey.,m,,1956,m,0
12439,13956|Bucklesbury,13956,1836,m,"Hook, Theodore Edward,",Gilbert Gurney,m,,1836,m,0
