volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
10259|Jessica,1835,1835,0,1835,f,,1.0,0.656222349042,1,1,"Edgeworth, Maria,",Tales and novels,f
10260|Connal,1835,1835,0,1835,f,,1.0000000000000016,0.515537065937,1,1,"Edgeworth, Maria,",Tales and novels,f
10260|Moriarty,1835,1835,0,1835,m,,1.0000000000000007,0.459559323387,0,1,"Edgeworth, Maria,",Tales and novels,m
10262|George,1835,1835,0,1835,m,,1.0000000000000004,0.519516268305,0,1,"Edgeworth, Maria,",Tales and novels,m
10262|LordGlenthorn,1835,1835,0,1835,m,,0.9999999999999994,0.402402624787,0,1,"Edgeworth, Maria,",Tales and novels,m
10262|Mrs.Bettesworth,1835,1835,0,1835,f,,1.0000000000000002,0.541445114825,1,1,"Edgeworth, Maria,",Tales and novels,f
10264|James,1835,1835,0,1835,f,,1.0000000000000007,0.489576098589,1,1,"Edgeworth, Maria,",Tales and novels,f
10264|LadyIsabel,1835,1835,0,1835,f,,1.0,0.53696553818,1,1,"Edgeworth, Maria,",Tales and novels,f
10264|Manon,1835,1835,0,1835,f,,1.0000000000000009,0.578791311019,1,1,"Edgeworth, Maria,",Tales and novels,f
10264|Mrs.Bolingbroke,1835,1835,0,1835,f,,0.999999999999999,0.551032067606,1,1,"Edgeworth, Maria,",Tales and novels,f
10264|Mrs.Raffarty,1835,1835,0,1835,f,,1.0000000000000002,0.456516588251,1,1,"Edgeworth, Maria,",Tales and novels,f
10308|Mrs.Hanson,1838,1838,0,1838,f,,0.9999999999999989,0.501046015248,1,1,"Bayly, Thomas Haynes,",Kate Leslie,f
10325|Mary,1842,1842,0,1842,f,,1.0000000000000002,0.61289842214,1,1,"Kirkland, Caroline M. (Caroline Matilda),",Forest life,f
10325|WilliamBeamer,1842,1842,0,1842,m,,0.9999999999999996,0.449888206728,0,1,"Kirkland, Caroline M. (Caroline Matilda),",Forest life,m
1032|Stephen,1847,1847,0,1847,m,,0.9999999999999991,0.493256364509,0,1,"Thomson, A. T., Mrs.,",Memoirs of Viscountess Sundon,m
10335|Jonathan,1849,1849,0,1849,m,,1.0000000000000024,0.464621715252,0,1,"Gallaher, James,",The pilgrimage of Adam and David;,m
10340|Peggy,1825,1825,0,1825,f,,0.9999999999999967,0.511528152366,1,1,"Coultershoggle, Mungo.",Goslington Shadow,f
10341|Hector,1834,1834,0,1834,m,,0.9999999999999957,0.459961724438,0,1,"Sir, Scott, Walter,",Waverley novels,m
10341|Isabella,1834,1834,0,1834,f,,0.9999999999999993,0.541911536868,1,1,"Sir, Scott, Walter,",Waverley novels,f
10342|Mr.Inglewood,1834,1834,0,1834,m,,1.0000000000000004,0.469201129531,0,1,"Sir, Scott, Walter,",Waverley novels,m
10342|Robin,1834,1834,0,1834,m,,1.0000000000000002,0.452021816144,0,1,"Sir, Scott, Walter,",Waverley novels,m
10344|Dumbiedikes,1834,1834,0,1834,f,,1.0,0.426982097668,1,1,"Sir, Scott, Walter,",Waverley novels,f
10345|GillespieGrumach,1834,1834,0,1834,m,,0.9999999999999997,0.396856515184,0,1,"Sir, Scott, Walter,",Waverley novels,m
10347|Miller,1834,1834,0,1834,m,,1.0000000000000007,0.480495718732,0,1,"Sir, Scott, Walter,",Waverley novels,m
10348|Janet,1834,1834,0,1834,f,,1.0000000000000018,0.482223835879,1,1,"Sir, Scott, Walter,",Waverley novels,f
10350|Godfrey,1834,1834,0,1834,m,,1.0000000000000002,0.486755855867,0,1,"Sir, Scott, Walter,",Waverley novels,m
10350|Mr.Blood,1834,1834,0,1834,m,,1.0000000000000007,0.434412035433,0,1,"Sir, Scott, Walter,",Waverley novels,m
10351|LadyPen,1834,1834,0,1834,f,,1.0,0.527318041897,1,1,"Sir, Scott, Walter,",Waverley novels,f
10358|Brenhilda,1834,1834,0,1834,f,,0.9999999999999994,0.63763837886,1,1,"Sir, Scott, Walter,",Waverley novels,f
10364|ClaudHalcro,1831,1831,0,1831,m,,0.9999999999999979,0.481883162162,0,1,"Sir, Scott, Walter,",[Scott's novels],m
10364|Jasper,1831,1831,0,1831,m,,0.9999999999999999,0.496875824409,0,1,"Sir, Scott, Walter,",[Scott's novels],m
10367|Nigel,1831,1831,0,1831,m,,0.9999999999999952,0.464905155204,0,1,"Sir, Scott, Walter,",[Scott's novels],m
10368|Dobbin,1831,1831,0,1831,m,,1.0,0.402409825523,0,1,"Sir, Scott, Walter,",[Scott's novels],m
10371|Bush,1831,1831,0,1831,m,,0.9999999999999996,0.398748823852,0,1,"Sir, Scott, Walter,",[Scott's novels],m
10372|Mrs.Blower,1831,1831,0,1831,f,,0.9999999999999996,0.390004915472,1,1,"Sir, Scott, Walter,",[Scott's novels],f
10375|MissGriselda,1831,1831,0,1831,f,,1.0000000000000002,0.574896084786,1,1,"Sir, Scott, Walter,",[Scott's novels],f
10376|Dunstan,1831,1831,0,1831,m,,1.0,0.301635116652,0,1,"Sir, Scott, Walter,",[Scott's novels],m
10376|Rebecca,1831,1831,0,1831,f,,1.0000000000000062,0.524281195569,1,1,"Sir, Scott, Walter,",[Scott's novels],f
10377|Jock,1831,1831,0,1831,m,,0.9999999999999998,0.412705634117,0,1,"Sir, Scott, Walter,",[Scott's novels],m
10379|MaryStewart,1831,1831,0,1831,f,,1.0000000000000002,0.526674308571,1,1,"Sir, Scott, Walter,",[Scott's novels],f
10380|Jobson,1831,1831,0,1831,m,,1.0000000000000007,0.481150850767,0,1,"Sir, Scott, Walter,",[Scott's novels],m
10381|NielBlane,1831,1831,0,1831,m,,0.9999999999999996,0.416235810346,0,1,"Sir, Scott, Walter,",[Scott's novels],m
10382|HelenWalker,1831,1831,0,1831,f,,0.9999999999999999,0.453564339561,1,1,"Sir, Scott, Walter,",[Scott's novels],f
10383|DouglasAshton,1831,1831,0,1831,m,,1.0000000000000002,0.425434837598,0,1,"Sir, Scott, Walter,",[Scott's novels],m
10384|AnnaComnena,1831,1831,0,1831,f,,0.999999999999999,0.518603589088,1,1,"Sir, Scott, Walter,",[Scott's novels],f
10387|Margaret,1848,1848,0,1848,f,,0.9999999999999991,0.472120182772,1,1,"Scribe, Eugène,","The young Moor; or, Fortunes of a foundling",f
1038|Demetrius,1781,1781,0,1781,m,,1.000000000000001,0.481972023092,0,1,"Lucian,",The works of Lucian,m
1038|Venus,1781,1781,0,1781,f,,1.0000000000000013,0.600359638085,1,1,"Lucian,",The works of Lucian,f
10413|Henrik,1844,1844,0,1844,m,,1.000000000000004,0.539833772173,0,1,"Bremer, Fredrika,",The neighbours,m
10428|Billy,1809,1809,0,1809,m,,0.9999999999999996,0.519830087288,0,1,"Hill, Thomas,",Marmion travestied,m
10428|MaryAnn,1809,1809,0,1809,f,,0.9999999999999984,0.528264358149,1,1,"Hill, Thomas,",Marmion travestied,f
10435|Marianne,1830,1830,0,1830,f,,1.0000000000000007,0.56802636948,1,1,"Williams, C. R. (Catherine Read),",Tales;,f
10435|Olivia,1830,1830,0,1830,f,,0.9999999999999999,0.501533711556,1,1,"Williams, C. R. (Catherine Read),",Tales;,f
10440|Todd,1847,1847,0,1847,m,,1.0000000000000016,0.48019291055,0,1,"Cockton, Henry,",The love match,m
10451|Matilda,1810,1810,0,1810,f,,1.0000000000000067,0.538522661163,1,1,"Madame Cottin, (Sophie),",The Saracen;,f
10451|Richard,1810,1810,0,1810,m,,0.9999999999999959,0.461665849391,0,1,"Madame Cottin, (Sophie),",The Saracen;,m
10466|Frank,1822,1822,0,1822,m,,0.9999999999999899,0.494915207161,0,1,"Edgeworth, Maria,",Frank,m
10471|Constance,1813,1813,0,1813,m,,1.0000000000000002,0.476189004308,0,1,"Mrs. West, (Jane),",The loyalists,m
10517|Barbara,1848,1848,0,1848,f,,0.9999999999999974,0.516803635353,1,1,"Arnheim, Marie von.",Memoirs of Marie von Arnheim,f
10520|Fanny,1841,1841,0,1841,f,,0.9999999999999996,0.553195297592,1,1,"Bache, Anna.",The fire-screen,f
10522|Hector,1835,1835,0,1835,m,,0.9999999999999978,0.444154844463,0,1,"Simms, William Gilmore,",The Yemassee,m
10575|Mr.R,1828,1828,0,1828,m,,1.0,0.344180080836,0,1,anonymous94,The rector of Overton,m
10581|Emily,1841,1841,0,1841,f,,1.0,0.471210622416,1,1,"Mrs. Gore, (Catherine Grace Frances),","Cecil: or, The adventures of a coxcomb;",f
10581|Helena,1841,1841,0,1841,f,,1.0000000000000002,0.649766259529,1,1,"Mrs. Gore, (Catherine Grace Frances),","Cecil: or, The adventures of a coxcomb;",f
10603|LordVargrave,1837,1837,0,1837,m,,0.9999999999999988,0.492540285818,0,1,"Lytton, Edward Bulwer Lytton, Baron,",Ernest Maltravers,m
10631|Betty,1803,1803,0,1803,f,,0.9999999999999968,0.460082865463,1,1,anonymous259,"Barbara Markham; or, The profligate requited;",f
10642|GeorgianaDeLancey,1839,1839,0,1839,f,,1.0,0.434736744549,1,1,"Briggs, Charles Frederick,",The adventures of Harry Franco,f
10649|Felicia,1817,1817,0,1817,f,,1.0,0.399676014657,1,1,"Chiari, Pietro.",The prize in the lottery;,f
1064|Dora,1835,1835,0,1835,f,,1.0000000000000029,0.582344634616,1,1,"Williams, Robert Folkestone,",Mephistophiles [!] in England,f
10652|Clement,1784,1784,0,1784,m,,1.000000000000004,0.472206091699,0,1,"Burney, Fanny,",Evelina ;,m
10652|MissBranghton,1784,1784,0,1784,f,,0.9999999999999993,0.490314515702,1,1,"Burney, Fanny,",Evelina ;,f
10652|MissEvelyn,1784,1784,0,1784,f,,0.9999999999999997,0.570906413384,1,1,"Burney, Fanny,",Evelina ;,f
10652|MrBranghton,1784,1784,0,1784,m,,0.9999999999999984,0.493197897683,0,1,"Burney, Fanny,",Evelina ;,m
10652|MrsSelwyn,1784,1784,0,1784,f,,1.0000000000000033,0.48859354682,1,1,"Burney, Fanny,",Evelina ;,f
10652|Polly,1784,1784,0,1784,f,,0.9999999999999996,0.479533818831,1,1,"Burney, Fanny,",Evelina ;,f
10655|Laura,1831,1831,0,1831,f,,1.0000000000000007,0.577143056598,1,1,"Godwin, William,",Adventures of Caleb Williams,f
10664|MissSampson,1849,1849,0,1849,f,,1.0000000000000007,0.560058549396,1,1,"Haliburton, Thomas Chandler,",The old judge;,f
10673|LadyHungerford,1837,1837,0,1837,f,,0.9999999999999991,0.550031494196,1,1,(Emily C. Agnew) E. C. A.,Geraldine,f
10675|Arthur,1832,1832,0,1832,m,,1.0000000000000007,0.49008499048,0,1,anonymous20,"Geraldine Hamilton, or, Self-guidance",m
10675|Elliot,1832,1832,0,1832,m,,1.0000000000000004,0.429859880557,0,1,anonymous169,"Geraldine Hamilton, or, Self-guidance",m
10693|Eugene,1840,1840,0,1840,m,,0.9999999999999997,0.357607352471,0,1,"Defoe, Daniel,",The memoirs of Captain George Carleton,m
10704|Mrs.Bingley,1847,1847,0,1847,f,,1.000000000000001,0.511593016871,1,1,"Prest, Thomas Peckett.",The Gipsy boy,f
10707|LadyAmahel,1841,1841,0,1841,f,,1.0000000000000007,0.572144973459,1,1,"Prest, Thomas Peckett.",Angelina;,f
10707|Mr.Woodfield,1841,1841,0,1841,m,,1.0000000000000024,0.470294075418,0,1,"Prest, Thomas Peckett.",Angelina;,m
10733|Henry,1813,1813,0,1813,m,,1.0000000000000009,0.427305246601,0,1,"Helme, Elizabeth,",Magdalen,m
10748|Mrs.Gallagher,1839,1839,0,1839,f,,1.0000000000000018,0.599109187915,1,1,"Carleton, William,","Neal Malone, and other tales of Ireland",f
10749|Arthur,1829,1829,0,1829,m,,0.9999999999999996,0.518189587824,0,1,"Carne, John,",Stratton hill,m
10750|Maldon,1828,1828,0,1828,m,,1.0000000000000002,0.463855672193,0,1,"Carne, John,",Tales of the west,m
10756|Ferdinand,1809,1809,0,1809,m,,0.9999999999999997,0.518336581589,0,1,"Sandham, Elizabeth.",The adventures of poor puss,m
10758|Tommy,1784,1784,0,1784,m,,1.0000000000000002,0.489944574934,0,1,"Paltock, Robert,","The life and adventures of Peter Wilkins, a Cornish man",m
10786|Mr.Lovely,1825,1825,0,1825,m,,0.9999999999999986,0.46450046314,0,1,"Hill, Rowland,","Village dialogues, between Farmer Littleworth, Thomas Newman, Rev. Mr. Lovegood, and others",m
107|Ashly,1833,1833,0,1833,f,,0.9999999999999982,0.464424624453,1,1,"Martineau, Harriet,",Poor laws and paupers illustrated,f
107|Betsy,1833,1833,0,1833,f,,0.999999999999999,0.550324783487,1,1,"Martineau, Harriet,",Poor laws and paupers illustrated,f
107|Guthrie,1833,1833,0,1833,f,,1.0,0.491631147761,1,1,"Martineau, Harriet,",Poor laws and paupers illustrated,f
10802|Julia,1838,1838,0,1838,f,,1.0000000000000007,0.478521270926,1,1,"Leslie, Eliza,","Althea Vernon; or, The embroidered handkerchief",f
10813|LadyBeverly,1781,1781,0,1781,f,,1.0000000000000002,0.47269783616,1,1,"Espenscheid, Gertrude E.",The masqued weddings;,f
10813|Mr.Dormer,1781,1781,0,1781,m,,1.0000000000000009,0.511221632027,0,1,"Espenscheid, Gertrude E.",The masqued weddings;,m
10836|Gregory,1846,1846,0,1846,m,,1.0,0.445440511042,0,1,anonymous134,One hundred romances of real life,m
10856|Emily,1828,1828,0,1828,f,,1.0000000000000004,0.540029576319,1,1,anonymous197,A visit to the sea-side,f
10856|Mary,1828,1828,0,1828,f,,0.9999999999999988,0.530163642474,1,1,anonymous242,A visit to the sea-side,f
10856|Mrs.Stewart,1828,1828,0,1828,f,,0.9999999999999998,0.569992184527,1,1,anonymous283,A visit to the sea-side,f
10856|Peggy,1828,1828,0,1828,f,,1.0000000000000002,0.560199430191,1,1,anonymous324,A visit to the sea-side,f
10870|JemimaO'Brien,1833,1833,0,1833,f,,0.9999999999999996,0.641348679019,1,1,"Maxwell, W. H. (William Hamilton),",Stories of Waterloo,f
10871|Dr.Goldsmith,1801,1801,0,1801,m,,1.0000000000000007,0.454827964435,0,1,"Goldsmith, Oliver,",The miscellaneous works of Oliver Goldsmith,m
10917|Huss,1845,1845,0,1845,m,,0.9999999999999991,0.424096849559,0,1,"pseud. Shortfellow, Tom,",Mary Kale,m
1091|Bourdon,1848,1848,0,1848,m,,0.9999999999999846,0.461053684525,0,1,"Cooper, James Fenimore,",The oak openings;,m
10922|Aurelia,1835,1835,0,1835,f,,1.0,0.507992598061,1,1,"Dunning, William M.",Domestic happiness portrayed;,f
10930|God,1818,1818,0,1818,m,,0.9999999999999996,0.414384350003,0,1,"Moore, Henry,","The life of Mrs. Mary Fletcher, consort and relict of the Rev. John fletcher, vicar of Madely, Salop",m
1109|LadyRenegarde,1824,1824,0,1824,f,,1.0000000000000004,0.545238324053,1,1,"Mrs. Mason, Catherine George (Ward)",The mysterious marriage;,f
11106|Mr.Parrot,1808,1808,0,1808,m,,0.9999999999999991,0.464863326141,0,1,"Moore, George,",Tales of the passions;,m
11106|Mrs.Lorimer,1808,1808,0,1808,f,,0.9999999999999989,0.440977652347,1,1,"Moore, George,",Tales of the passions;,f
11106|Osmond,1808,1808,0,1808,m,,0.9999999999999988,0.430571126873,0,1,"Moore, George,",Tales of the passions;,m
11111|ladyAshton,1822,1822,0,1822,f,,0.9999999999999979,0.474928271274,1,1,"Sir, Scott, Walter,",Tales of my landlord,f
11132|Hedd,1849,1849,0,1849,m,,0.9999999999999997,0.397497567596,0,1,"Hardy, Elizabeth,","Owen Glendower, or, The prince in Wales",m
11136|Alice,1829,1829,0,1829,f,,0.9999999999999993,0.561615421047,1,1,"Mrs., Hall, S. C.,",Sketches of Irish character,f
11136|Dora,1829,1829,0,1829,f,,0.9999999999999996,0.585778121412,1,1,"Mrs., Hall, S. C.,",Sketches of Irish character,f
11136|PaddyMulvany,1829,1829,0,1829,m,,1.0000000000000002,0.404988511493,0,1,"Mrs., Hall, S. C.,",Sketches of Irish character,m
11146|RoseCroft,1839,1839,0,1839,m,,1.0000000000000004,0.536352851113,0,1,"Kennedy, John Pendleton,",Rob of the bowl,m
11159|Michael,1847,1847,0,1847,m,,1.000000000000001,0.548078552231,0,1,"Lippard, George,",Washington and his generals,m
1116|Bonaparte,1849,1849,0,1849,m,,1.0,0.426790349749,0,1,"Brontë, Charlotte,",Shirley,m
11175|Gunnar,1845,1845,0,1845,m,,0.9999999999999992,0.486639645435,0,1,"Freiherr de, La Motte-Fouqué, Friedrich Heinrich Karl,",Thiodolf the Icelander,m
11184|MademoiselledeVillardin,1834,1834,0,1834,m,,1.0,0.533690015761,0,1,"James, G. P. R. (George Payne Rainsford),",The life and adventures of John Marstow Hall,m
11187|Richard,1849,1849,0,1849,m,,0.9999999999999989,0.44788279499,0,1,"(George Payne Rainsford), James, G. P. R.",Dark scenes of history,m
11189|Gibbon,1848,1848,0,1848,m,,0.9999999999999982,0.493427580622,0,1,"author of Baby Rattler. Hall, Thomas,",Rowland Bradshaw,m
11189|Jenny,1848,1848,0,1848,f,,0.9999999999999997,0.504595270187,1,1,"author of Baby Rattler. Hall, Thomas,",Rowland Bradshaw,f
11189|Mrs.Windley,1848,1848,0,1848,f,,0.999999999999999,0.526415489679,1,1,"author of Baby Rattler. Hall, Thomas,",Rowland Bradshaw,f
11219|Emma,1825,1825,0,1825,f,,1.0000000000000082,0.555845038398,1,1,"Mrs. Hofland, (Barbara),",Moderation,f
11234|Owen,1842,1842,0,1842,m,,0.9999999999999999,0.432284101016,0,1,"Howard, Edward,","Sir Henry Morgan, the buccaneer",m
11239|LadyStephenson,1840,1840,0,1840,f,,0.9999999999999981,0.589928630947,1,1,"Trollope, Frances Milton,",The widow Barnaby,f
11239|Mrs.Sims,1840,1840,0,1840,f,,0.9999999999999998,0.61133124693,1,1,"Trollope, Frances Milton,",The widow Barnaby,f
11281|Harriet,1823,1823,0,1823,f,,1.0000000000000007,0.570114117469,1,1,"Wilson, John,",The trials of Margaret Lyndsay,f
11293|Virgil,1805,1805,0,1805,m,,1.0000000000000002,0.406559278122,0,1,"Murray, Hugh,",Morality of fiction;,m
11318|MissElvin,1836,1836,0,1836,f,,0.9999999999999997,0.52866996113,1,1,"Lady, Bury, Charlotte Campbell,",The devoted,f
11320|Lenora*,1830,1830,0,1830,f,,0.9999999999999972,0.553094182705,1,1,"Lady, Bury, Charlotte Campbell,",The separation,f
11326|Eliza,1798,1798,0,1798,f,,1.0000000000000009,0.44253864997,1,1,"Pilkington,",Tales of the hermitage,f
11326|Julius,1798,1798,0,1798,m,,1.0000000000000004,0.512733975886,0,1,"Pilkington,",Tales of the hermitage,m
11326|Mrs.Montgomery,1798,1798,0,1798,f,,1.0000000000000002,0.486226638438,1,1,"Pilkington,",Tales of the hermitage,f
11349|Clarissa,1845,1845,0,1845,f,,1.0000000000000004,0.540292116245,1,1,"Kirkland, Caroline M. (Caroline Matilda),",Western clearings,f
11349|Mr.Percival,1845,1845,0,1845,m,,1.0000000000000004,0.445043401448,0,1,"Kirkland, Caroline M. (Caroline Matilda),",Western clearings,m
11356|Ferrand,1841,1841,0,1841,m,,1.000000000000001,0.427479951416,0,1,"Howitt, Mary Botham,",Strive and thrive,m
1136|Sarah,1841,1841,0,1841,f,,1.0000000000000004,0.505057955936,1,1,"Lytton, Edward Bulwer Lytton, Baron,",Night and morning,f
11381|Fanny,1846,1846,0,1846,f,,0.9999999999999996,0.577630272846,1,1,"Allen, Elizabeth.",Sketches of Green mountain life,f
11396|Lara,1810,1810,0,1810,m,,0.9999999999999996,0.401039082414,0,1,"Roche, Regina Maria,","The houses of Osma and Almeria; or, Convent of St. Ildefonso. A tale",m
113|MissColerain,1792,1792,0,1792,f,,1.0,0.598419882535,1,1,"Bage, Robert,",Man as he is,f
11412|Cradock,1842,1842,0,1842,m,,1.000000000000002,0.541454872285,0,1,"Sedgwick, Catharine Maria,",Hope Leslie;,m
11412|Jennet,1842,1842,0,1842,f,,0.999999999999998,0.500628235685,1,1,"Sedgwick, Catharine Maria,",Hope Leslie;,f
11414|Bessie,1835,1835,0,1835,f,,0.9999999999999972,0.495824182091,1,1,"Sedgwick, Catharine Maria,",The Linwoods;,f
11425|Isaac,1833,1833,0,1833,m,,1.0000000000000013,0.436072579981,0,1,"Leslie, Eliza,",Atlantic tales,m
11460|Alma,1826,1826,0,1826,f,,0.9999999999999999,0.588298501556,1,1,"Porter, Jane,",Tales round a winter hearth,f
11460|Baldwin,1826,1826,0,1826,m,,1.0000000000000004,0.45422853808,0,1,"Porter, Jane,",Tales round a winter hearth,m
11460|Baroness,1826,1826,0,1826,f,,0.9999999999999999,0.500621452691,1,1,"Porter, Jane,",Tales round a winter hearth,f
11488|EleanorDawnay,1829,1829,0,1829,f,,0.9999999999999996,0.6172221505,1,1,"Carne, John,",Stratton hill,f
11488|Rupert,1829,1829,0,1829,m,,0.9999999999999997,0.389263198302,0,1,"Carne, John,",Stratton hill,m
11488|Waller,1829,1829,0,1829,m,,1.0000000000000004,0.421881846851,0,1,"Carne, John,",Stratton hill,m
